#timestamp imgname x y z qx qy qz qw
1783518881.226631 pano/1783518881.226631.jpg 3323301.992444 5580889.580747 169.356594 -0.708432 0.053368 -0.074093 0.699848
1783518882.226010 pano/1783518882.226010.jpg 3323302.798241 5580889.103896 169.359906 -0.657574 0.242658 -0.258101 0.664904
1783518883.225393 pano/1783518883.225393.jpg 3323303.663732 5580888.323504 169.362798 -0.636050 0.288322 -0.256425 0.668249
1783518883.825012 pano/1783518883.825012.jpg 3323304.312616 5580887.759866 169.370368 -0.650557 0.276834 -0.267041 0.654849
1783518884.524577 pano/1783518884.524577.jpg 3323304.963681 5580887.117116 169.331282 -0.641849 0.335676 -0.316808 0.612360
1783518885.623892 pano/1783518885.623892.jpg 3323305.734544 5580885.919014 169.238769 -0.607107 0.400400 -0.382597 0.569842
1783518886.623269 pano/1783518886.623269.jpg 3323306.253681 5580884.569208 168.971056 -0.551288 0.425403 -0.446512 0.561908
1783518888.122336 pano/1783518888.122336.jpg 3323306.638452 5580882.563536 169.076080 -0.630583 0.399465 -0.339963 0.572030
1783518889.021775 pano/1783518889.021775.jpg 3323307.324500 5580881.642314 169.041505 -0.676210 0.290944 -0.285861 0.613494
1783518890.520842 pano/1783518890.520842.jpg 3323308.546796 5580880.418444 169.015412 -0.705271 0.266509 -0.230639 0.615119
1783518892.019907 pano/1783518892.019907.jpg 3323309.396635 5580878.999361 169.130979 -0.642143 0.350909 -0.288568 0.617449
1783518892.919346 pano/1783518892.919346.jpg 3323309.923334 5580877.965938 169.108860 -0.707268 0.225772 -0.246412 0.622961
1783518894.018661 pano/1783518894.018661.jpg 3323310.927246 5580876.973159 169.186334 -0.707189 0.158535 -0.168559 0.668085
1783518895.717603 pano/1783518895.717603.jpg 3323312.788483 5580876.355414 169.311992 -0.748701 0.154020 -0.127225 0.632091
1783518896.417167 pano/1783518896.417167.jpg 3323313.638706 5580876.063350 169.223787 -0.772086 0.041615 -0.107764 0.624931
1783518897.616421 pano/1783518897.616421.jpg 3323314.506046 5580875.760747 169.446687 -0.748811 0.120068 -0.110016 0.642466
1783518898.815674 pano/1783518898.815674.jpg 3323315.527417 5580875.145598 169.405458 -0.754825 0.100078 -0.073798 0.644032
1783518900.114864 pano/1783518900.114864.jpg 3323316.874204 5580874.946782 169.150821 -0.749787 -0.160347 0.139183 0.626687
1783518900.814429 pano/1783518900.814429.jpg 3323317.725380 5580875.347368 169.405337 -0.715536 -0.178163 0.175549 0.652264
1783518901.913744 pano/1783518901.913744.jpg 3323319.000373 5580875.887711 169.591061 -0.675293 -0.245403 0.241434 0.652277
1783518902.613310 pano/1783518902.613310.jpg 3323319.812767 5580875.999674 169.632395 -0.686681 -0.211880 0.179288 0.671887
1783518903.812561 pano/1783518903.812561.jpg 3323321.115192 5580875.801200 169.711459 -0.692710 -0.059322 0.042550 0.717512
1783518905.111752 pano/1783518905.111752.jpg 3323322.349263 5580875.338163 169.727257 -0.699700 0.109748 -0.138298 0.692278
1783518906.610818 pano/1783518906.610818.jpg 3323323.705450 5580874.419729 169.713185 -0.701782 0.096783 -0.121268 0.695291
1783518907.410321 pano/1783518907.410321.jpg 3323324.394011 5580874.017204 169.811541 -0.673348 0.179949 -0.211051 0.685331
1783518908.709510 pano/1783518908.709510.jpg 3323325.150212 5580873.147657 169.927381 -0.624112 0.357349 -0.337676 0.607256
1783518909.309136 pano/1783518909.309136.jpg 3323325.439162 5580872.594273 169.808408 -0.676936 0.266821 -0.258390 0.635452
1783518911.008079 pano/1783518911.008079.jpg 3323326.810828 5580871.296045 169.765236 -0.734096 0.054307 -0.115046 0.667022
1783518912.207333 pano/1783518912.207333.jpg 3323328.006112 5580871.015091 169.841383 -0.725408 -0.103605 0.083136 0.675380
1783518912.707020 pano/1783518912.707020.jpg 3323328.515286 5580871.080643 169.895248 -0.728922 -0.084877 0.030731 0.678619
1783518914.206087 pano/1783518914.206087.jpg 3323329.728273 5580872.004385 169.935736 -0.621035 -0.333751 0.317075 0.634342
1783518915.205464 pano/1783518915.205464.jpg 3323330.258168 5580872.920880 169.908245 -0.582935 -0.432410 0.368522 0.580862
1783518915.705153 pano/1783518915.705153.jpg 3323330.419130 5580873.472115 169.921358 -0.610554 -0.418018 0.350536 0.574116
1783518916.404717 pano/1783518916.404717.jpg 3323330.624596 5580874.308263 169.865429 -0.616469 -0.405846 0.341242 0.582073
1783518917.504032 pano/1783518917.504032.jpg 3323331.158117 5580875.052657 169.769634 -0.696990 -0.164169 0.104135 0.690224
1783518919.202973 pano/1783518919.202973.jpg 3323332.465598 5580874.981178 169.626886 -0.680233 0.179709 -0.232259 0.671598
1783518920.302289 pano/1783518920.302289.jpg 3323333.258677 5580874.675972 169.592962 -0.635946 0.313636 -0.354154 0.609738
1783518921.301668 pano/1783518921.301668.jpg 3323333.932777 5580874.044513 169.690682 -0.625015 0.338926 -0.410338 0.571059
1783518922.301044 pano/1783518922.301044.jpg 3323334.776748 5580873.529786 169.707329 -0.612596 0.332318 -0.361819 0.619175
1783518923.400362 pano/1783518923.400362.jpg 3323335.244315 5580872.766061 169.720591 -0.461919 0.512751 -0.495174 0.527750
1783518924.699551 pano/1783518924.699551.jpg 3323335.527054 5580871.463331 169.783414 -0.443374 0.581993 -0.568604 0.376023
1783518925.598990 pano/1783518925.598990.jpg 3323335.164576 5580870.725542 169.906096 -0.460464 0.550593 -0.532574 0.448538
1783518926.998128 pano/1783518926.998128.jpg 3323335.199523 5580869.604361 170.239968 -0.644778 0.272592 -0.327063 0.634810
1783518927.697683 pano/1783518927.697683.jpg 3323335.351617 5580869.067375 170.260977 -0.649781 0.254774 -0.302216 0.649261
1783518929.096812 pano/1783518929.096812.jpg 3323335.989829 5580868.256805 170.229358 -0.691158 0.210514 -0.267933 0.637335
1783518930.196127 pano/1783518930.196127.jpg 3323336.849189 5580867.826409 170.094757 -0.687132 0.194580 -0.284733 0.639465
1783518932.094944 pano/1783518932.094944.jpg 3323338.023122 5580866.891514 170.006295 -0.699959 0.233456 -0.208501 0.641937
1783518933.394135 pano/1783518933.394135.jpg 3323338.430638 5580866.029197 170.018159 -0.577916 0.409904 -0.465523 0.530359
1783518934.393531 pano/1783518934.393531.jpg 3323338.390152 5580865.178064 169.921012 0.358404 -0.626680 0.639297 -0.264801
1783518935.792641 pano/1783518935.792641.jpg 3323338.574958 5580863.775486 169.679405 0.497743 -0.515558 0.538961 -0.442689
1783518936.592144 pano/1783518936.592144.jpg 3323338.185121 5580862.903949 169.493842 -0.461235 0.591414 -0.535223 0.388623
1783518938.191148 pano/1783518938.191148.jpg 3323338.793132 5580862.303650 169.845715 -0.684410 0.088237 -0.094521 0.717540
1783518939.290463 pano/1783518939.290463.jpg 3323339.646485 5580861.954742 169.763328 -0.726824 0.131067 -0.063938 0.671163
1783518941.089343 pano/1783518941.089343.jpg 3323341.678524 5580862.202827 170.749260 -0.659755 -0.012214 0.010410 0.751309
1783518941.788908 pano/1783518941.788908.jpg 3323342.304713 5580862.206472 170.891909 -0.689231 0.053616 -0.052645 0.720635
1783518943.687726 pano/1783518943.687726.jpg 3323343.200698 5580862.816776 170.804656 -0.641871 -0.069306 0.092142 0.758095
1783518944.986917 pano/1783518944.986917.jpg 3323343.011130 5580863.284526 171.024100 -0.564788 -0.406503 0.375999 0.611878
1783518946.086232 pano/1783518946.086232.jpg 3323342.328979 5580862.772813 171.160707 -0.185804 -0.620060 0.671209 0.361221
1783518946.785797 pano/1783518946.785797.jpg 3323341.580235 5580862.404978 170.901008 -0.032985 -0.646630 0.751541 0.126362
1783518947.985050 pano/1783518947.985050.jpg 3323340.688128 5580861.345850 170.492653 -0.285203 0.666033 -0.650011 0.229229
1783518948.984428 pano/1783518948.984428.jpg 3323340.077189 5580860.498226 170.183375 -0.247874 0.679295 -0.658119 0.209750
1783518949.883868 pano/1783518949.883868.jpg 3323339.353534 5580860.136245 169.961392 0.009547 0.712255 -0.696987 0.082531
1783518951.183059 pano/1783518951.183059.jpg 3323337.938552 5580859.541608 169.989458 -0.123593 0.733986 -0.652059 0.144252
1783518951.982561 pano/1783518951.982561.jpg 3323337.069695 5580859.264065 169.930760 -0.149140 0.722706 -0.646189 0.194660
1783518952.682127 pano/1783518952.682127.jpg 3323336.302537 5580859.281408 169.923233 -0.089107 0.715847 -0.677635 0.142943
1783518954.181192 pano/1783518954.181192.jpg 3323334.613167 5580859.779313 169.930132 -0.010220 0.760039 -0.649794 0.002005
1783518954.780819 pano/1783518954.780819.jpg 3323333.972904 5580860.074270 169.906710 -0.001483 0.737000 -0.675710 0.015642
1783518956.080009 pano/1783518956.080009.jpg 3323332.664691 5580860.326374 169.909302 -0.073439 0.732181 -0.671675 0.085854
1783518956.779573 pano/1783518956.779573.jpg 3323332.057895 5580860.302712 169.943874 -0.006765 0.714294 -0.698068 0.049402
1783518958.178711 pano/1783518958.178711.jpg 3323331.252958 5580859.501469 169.911673 -0.353358 0.652151 -0.602474 0.294724
1783518958.978204 pano/1783518958.978204.jpg 3323330.985825 5580858.927053 169.855340 -0.480623 0.555400 -0.524490 0.430632
1783518960.877022 pano/1783518960.877022.jpg 3323330.485194 5580857.262348 169.674973 -0.426920 0.586520 -0.520782 0.450022
1783518961.776465 pano/1783518961.776465.jpg 3323330.453052 5580856.311574 169.541241 -0.445519 0.555041 -0.494813 0.498600
1783518962.975716 pano/1783518962.975716.jpg 3323330.712306 5580855.191091 169.685753 -0.386680 0.568817 -0.512993 0.513579
1783518964.174969 pano/1783518964.174969.jpg 3323330.250512 5580854.365388 169.791925 0.308621 -0.624171 0.677277 -0.237612
1783518965.873910 pano/1783518965.873910.jpg 3323329.320367 5580853.520139 169.810382 0.340892 -0.573471 0.703398 -0.245265
1783518967.273039 pano/1783518967.273039.jpg 3323329.565938 5580852.960282 169.762331 0.533236 -0.472765 0.572328 -0.405700
1783518968.572230 pano/1783518968.572230.jpg 3323330.133013 5580852.437355 169.793354 -0.680575 0.132029 -0.299596 0.655460
1783518970.171233 pano/1783518970.171233.jpg 3323329.866504 5580853.270988 169.809229 -0.498961 -0.489551 0.419441 0.579178
1783518971.570361 pano/1783518971.570361.jpg 3323328.960095 5580854.435439 169.622717 0.270754 0.701479 -0.618544 -0.228086
1783518972.969488 pano/1783518972.969488.jpg 3323327.879586 5580855.327745 169.603312 0.278807 0.681361 -0.659530 -0.151769
1783518974.568493 pano/1783518974.568493.jpg 3323326.811723 5580856.569082 169.604701 0.246619 0.690048 -0.621043 -0.278063
1783518976.067560 pano/1783518976.067560.jpg 3323325.491915 5580857.233507 169.597949 -0.094782 -0.699932 0.706399 0.045957
1783518976.667187 pano/1783518976.667187.jpg 3323324.852393 5580857.284496 169.498542 0.052469 0.737555 -0.668549 -0.079388
1783518978.266190 pano/1783518978.266190.jpg 3323323.181092 5580857.114935 169.525354 -0.070015 0.705810 -0.704917 0.004715
1783518979.565389 pano/1783518979.565389.jpg 3323322.379580 5580856.957027 169.531888 -0.130089 0.702601 -0.698927 0.030508
1783518981.564139 pano/1783518981.564139.jpg 3323321.162740 5580856.772579 169.383173 0.017754 0.715901 -0.697976 -0.000050
1783518983.562892 pano/1783518983.562892.jpg 3323319.550987 5580856.907775 169.457748 0.143999 0.735095 -0.644173 -0.154728
1783518984.262457 pano/1783518984.262457.jpg 3323318.897290 5580857.227902 169.424569 0.161591 0.729956 -0.647658 -0.146940
1783518984.862083 pano/1783518984.862083.jpg 3323318.394306 5580857.527991 169.404834 0.239714 0.702109 -0.634297 -0.217363
1783518985.661585 pano/1783518985.661585.jpg 3323317.793426 5580858.142259 169.408935 0.205560 0.690899 -0.663836 -0.199311
1783518987.060714 pano/1783518987.060714.jpg 3323316.786669 5580859.268768 169.406279 -0.195854 -0.670135 0.697337 0.162116
1783518988.259967 pano/1783518988.259967.jpg 3323316.110904 5580859.860625 169.385303 0.458079 0.584784 -0.505585 -0.438834
1783518989.259345 pano/1783518989.259345.jpg 3323315.449516 5580860.345702 169.404707 -0.550544 -0.486293 0.425724 0.528374
1783518991.457976 pano/1783518991.457976.jpg 3323313.208487 5580860.537649 169.344734 -0.210345 0.695232 -0.667863 0.162377
1783518992.557292 pano/1783518992.557292.jpg 3323312.752398 5580859.578148 169.258768 -0.453148 0.562227 -0.559068 0.407432
1783518993.256855 pano/1783518993.256855.jpg 3323312.782667 5580858.799529 169.244141 0.552388 -0.456563 0.486662 -0.499577
1783518994.056357 pano/1783518994.056357.jpg 3323312.509044 5580857.961052 169.215044 0.523040 -0.507073 0.491032 -0.477696
1783518994.955796 pano/1783518994.955796.jpg 3323312.084194 5580856.981537 169.208754 -0.449274 0.581893 -0.523995 0.430096
1783518996.354925 pano/1783518996.354925.jpg 3323312.230414 5580855.292406 169.282685 -0.683772 0.266058 -0.269955 0.623533
1783518998.453618 pano/1783518998.453618.jpg 3323311.904454 5580853.329410 169.244905 -0.376726 0.639587 -0.580038 0.335502
1783518999.053245 pano/1783518999.053245.jpg 3323311.796034 5580852.644627 169.242187 -0.488618 0.530627 -0.510403 0.468161
1783519000.152560 pano/1783519000.152560.jpg 3323311.940903 5580851.412424 169.231521 -0.699033 0.253050 -0.271649 0.611167
1783519001.451751 pano/1783519001.451751.jpg 3323312.704154 5580850.256712 169.250760 -0.760025 0.032191 -0.117656 0.638344
1783519002.451128 pano/1783519002.451128.jpg 3323313.675864 5580849.736759 169.276523 -0.740824 -0.059163 0.017973 0.668847
1783519003.050766 pano/1783519003.050766.jpg 3323314.343343 5580849.699878 169.315353 -0.721804 -0.077281 0.052757 0.685742
1783519003.650382 pano/1783519003.650382.jpg 3323315.028217 5580849.671930 169.319324 -0.722452 -0.109523 0.058464 0.680184
1783519005.049511 pano/1783519005.049511.jpg 3323316.588132 5580849.924879 169.412872 -0.689739 -0.054014 0.032776 0.721296
1783519006.448641 pano/1783519006.448641.jpg 3323318.056978 5580849.799723 169.455515 -0.681799 0.105125 -0.176338 0.702142
1783519007.148205 pano/1783519007.148205.jpg 3323318.766417 5580849.553954 169.411353 -0.718179 0.209356 -0.256751 0.611938
1783519007.847770 pano/1783519007.847770.jpg 3323319.213037 5580849.086806 169.393665 -0.659089 0.252079 -0.296274 0.643646
1783519009.346838 pano/1783519009.346838.jpg 3323319.701221 5580847.975768 169.361126 -0.700761 0.296783 -0.286877 0.581855
1783519011.445534 pano/1783519011.445534.jpg 3323321.060492 5580846.988195 169.368639 -0.752637 0.026496 -0.035047 0.656968
1783519013.244411 pano/1783519013.244411.jpg 3323322.660356 5580846.575323 169.606462 -0.728572 0.169052 -0.269290 0.606702
1783519014.343729 pano/1783519014.343729.jpg 3323323.245176 5580845.903149 169.670623 -0.670208 0.287502 -0.349574 0.588185
1783519015.243168 pano/1783519015.243168.jpg 3323323.733577 5580845.354911 169.656872 -0.675308 0.284768 -0.321207 0.599743
1783519016.542358 pano/1783519016.542358.jpg 3323323.893954 5580844.435655 169.552951 0.407341 -0.599813 0.614128 -0.311681
1783519017.441798 pano/1783519017.441798.jpg 3323323.783024 5580843.927777 169.546618 -0.190119 0.713562 -0.656305 0.154751
1783519019.240678 pano/1783519019.240678.jpg 3323322.950423 5580843.363836 169.406998 0.070998 0.724997 -0.682883 -0.054858
1783519019.940243 pano/1783519019.940243.jpg 3323322.365662 5580843.304050 169.308309 0.046922 0.737666 -0.671920 -0.046592
1783519022.238821 pano/1783519022.238821.jpg 3323320.848947 5580843.499759 169.403243 0.245148 0.710898 -0.633163 -0.183386
1783519023.138253 pano/1783519023.138253.jpg 3323319.982988 5580843.515057 169.411893 -0.021384 0.768753 -0.637682 0.043854
1783519023.937756 pano/1783519023.937756.jpg 3323319.311638 5580842.938051 169.398680 -0.201812 0.731473 -0.623181 0.189380
1783519024.637335 pano/1783519024.637335.jpg 3323318.723397 5580842.460017 169.355177 -0.176072 0.699341 -0.669294 0.178792
1783519026.236326 pano/1783519026.236326.jpg 3323317.169175 5580842.021249 169.300089 0.132346 0.745298 -0.645655 -0.100724
1783519027.535515 pano/1783519027.535515.jpg 3323315.687316 5580842.181702 169.095429 0.131797 0.710141 -0.690290 -0.042757
1783519028.235080 pano/1783519028.235080.jpg 3323314.780141 5580842.232433 168.891715 0.099775 0.722140 -0.684496 -0.004894
1783519028.934644 pano/1783519028.934644.jpg 3323313.851250 5580842.154976 169.098330 0.070871 0.729573 -0.680201 -0.005245
1783519029.634208 pano/1783519029.634208.jpg 3323312.923710 5580841.925797 169.154914 -0.021631 0.715655 -0.697588 0.027210
1783519031.033337 pano/1783519031.033337.jpg 3323311.401749 5580841.197928 169.223272 0.043224 -0.688027 0.724312 0.011090
1783519031.832842 pano/1783519031.832842.jpg 3323310.572838 5580840.657403 169.316171 0.026076 -0.702119 0.711196 -0.023444
1783519032.732279 pano/1783519032.732279.jpg 3323309.776715 5580840.208514 169.329950 -0.125761 -0.689901 0.699580 0.137145
1783519033.831594 pano/1783519033.831594.jpg 3323308.572969 5580840.306552 169.370156 0.232017 0.684885 -0.670592 -0.165551
1783519035.030852 pano/1783519035.030852.jpg 3323307.135232 5580840.749160 169.383932 0.259448 0.694352 -0.633905 -0.220744
1783519036.330042 pano/1783519036.330042.jpg 3323305.572022 5580841.066221 169.368280 0.216677 0.686387 -0.665196 -0.198591
1783519037.029603 pano/1783519037.029603.jpg 3323304.685431 5580841.234930 169.327706 0.203931 0.700294 -0.654154 -0.200206
1783519038.328794 pano/1783519038.328794.jpg 3323303.340398 5580841.994170 169.341608 0.306425 0.656363 -0.617820 -0.305924
1783519039.428115 pano/1783519039.428115.jpg 3323302.224815 5580842.822634 169.277231 0.358273 0.597191 -0.585632 -0.414774
1783519040.327553 pano/1783519040.327553.jpg 3323301.825917 5580843.630402 169.281248 0.493278 0.520472 -0.507887 -0.477323
1783519041.326928 pano/1783519041.326928.jpg 3323301.724205 5580844.790050 169.194121 0.433520 0.612203 -0.486578 -0.447783
1783519042.326306 pano/1783519042.326306.jpg 3323301.604655 5580846.147839 169.184842 -0.462203 -0.544478 0.579564 0.392452
1783519043.525559 pano/1783519043.525559.jpg 3323301.192768 5580847.658282 169.067578 0.390515 0.639546 -0.563693 -0.347462
1783519044.025248 pano/1783519044.025248.jpg 3323300.911064 5580848.267432 169.052608 0.392355 0.630585 -0.576754 -0.340257
1783519045.524315 pano/1783519045.524315.jpg 3323299.267878 5580849.601899 168.966951 0.267663 0.715624 -0.612387 -0.203031
1783519047.523071 pano/1783519047.523071.jpg 3323296.824750 5580849.027049 169.045211 -0.220095 0.701936 -0.654392 0.174973
1783519048.022760 pano/1783519048.022760.jpg 3323296.458216 5580848.570381 169.158826 -0.226908 0.691272 -0.654057 0.207039
1783519048.622386 pano/1783519048.622386.jpg 3323296.047216 5580847.954186 169.148953 -0.252305 0.682164 -0.640143 0.247409
1783519050.321329 pano/1783519050.321329.jpg 3323294.804164 5580846.385839 169.138298 -0.319295 0.678793 -0.583820 0.310557
1783519051.420646 pano/1783519051.420646.jpg 3323294.248982 5580844.858262 169.065850 0.444066 -0.552615 0.562748 -0.425131
1783519052.519963 pano/1783519052.519963.jpg 3323293.745083 5580843.631079 169.149078 -0.457002 0.593372 -0.552961 0.365095
1783519054.019045 pano/1783519054.019045.jpg 3323293.393628 5580841.720023 169.100023 0.358554 -0.612928 0.630603 -0.313207
